pedestrian_id,start_unix_ts,speed_mps,profile_json,ean
385,1749757704,1.13,"{""type"": ""leisure""}",3560071011154
385,1749757704,1.13,"{""type"": ""leisure""}",3273120011141
546,1749757748,1.49,"{""type"": ""business""}",3245413921857
546,1749757748,1.49,"{""type"": ""business""}",3338580024619
537,1749757827,1.39,"{""type"": ""business""}",7640134912119
433,1749757896,1.59,,3700817700380
433,1749757896,1.59,,3760305040695
297,1749758033,1.73,"{""type"": ""rushed""}",3560070206469
701,1749758148,0.69,"{""type"": ""browser""}",
609,1749758154,0.65,"{""type"": ""browser""}",
591,1749758224,1.71,"{""type"": ""rushed""}",
718,1749758250,1.17,"{""type"": ""leisure""}",3560070825035
718,1749758250,1.17,"{""type"": ""leisure""}",3228479013599
718,1749758250,1.17,"{""type"": ""leisure""}",3760305040961
12,1749758257,1.36,"{""type"": ""business""}",3254381048831
778,1749758272,1.03,"{""type"": ""leisure""}",3560071181116
778,1749758272,1.03,"{""type"": ""leisure""}",0200422017581
778,1749758272,1.03,"{""type"": ""leisure""}",3250392765910
559,1749758277,0.83,"{""type"": ""browser""}",
464,1749758307,1.09,"{""type"": ""leisure""}",3065620052133
464,1749758307,1.09,"{""type"": ""leisure""}",4902179008824
464,1749758307,1.09,"{""type"": ""leisure""}",27035863
464,1749758307,1.09,"{""type"": ""leisure""}",3443271163031
464,1749758307,1.09,"{""type"": ""leisure""}",3359952005005
557,1749758381,0.83,,
725,1749758598,1.16,"{""type"": ""leisure""}",3660014119371
725,1749758598,1.16,"{""type"": ""leisure""}",3254560027329
372,1749758695,1.7,"{""type"": ""rushed""}",99461958954352
90,1749758710,1.78,"{""type"": ""rushed""}",
757,1749758759,1.19,"{""type"": ""leisure""}",20769192
757,1749758759,1.19,"{""type"": ""leisure""}",3760059582021
211,1749758779,1.04,"{""type"": ""leisure""}",2000005351013
211,1749758779,1.04,"{""type"": ""leisure""}",3350030121693
160,1749758782,1.58,"{""type"": ""business""}",
171,1749758911,1.38,,3257980112736
81,1749758920,1.48,"{""type"": ""business""}",
123,1749758935,1.4,"{""type"": ""business""}",3596710467969
123,1749758935,1.4,"{""type"": ""business""}",0255911006560
893,1749758944,1.46,"{""type"": ""business""}",0260140016402
893,1749758944,1.46,"{""type"": ""business""}",0038000862304
76,1749758984,1.48,"{""type"": ""business""}",3228470038744
76,1749758984,1.48,"{""type"": ""business""}",6111017000755
311,1749759015,0.97,"{""type"": ""leisure""}",8711700965002
311,1749759015,0.97,"{""type"": ""leisure""}",3760173500000
311,1749759015,0.97,"{""type"": ""leisure""}",3222476703194
311,1749759015,0.97,"{""type"": ""leisure""}",5010327000497
311,1749759015,0.97,"{""type"": ""leisure""}",3770013079153
829,1749759073,1.14,,3450970070782
50,1749759096,1.01,,7613035866393
50,1749759096,1.01,,20146160
50,1749759096,1.01,,3276550272403
50,1749759096,1.01,,3177890002005
50,1749759096,1.01,,7610695000525
568,1749759106,1.43,"{""type"": ""business""}",
989,1749759119,0.95,"{""type"": ""leisure""}",3700105267007
989,1749759119,0.95,"{""type"": ""leisure""}",3560071081270
989,1749759119,0.95,"{""type"": ""leisure""}",3372900018155
989,1749759119,0.95,"{""type"": ""leisure""}",3554983007466
989,1749759119,0.95,"{""type"": ""leisure""}",3367651007008
212,1749759120,1.39,"{""type"": ""business""}",4062300037038
212,1749759120,1.39,"{""type"": ""business""}",3760125980300
273,1749759201,1.47,"{""type"": ""business""}",3267850000285
740,1749759320,1.84,"{""type"": ""rushed""}",3263855093208
517,1749759354,0.82,"{""type"": ""browser""}",
635,1749759382,1.54,"{""type"": ""business""}",00898607
434,1749759399,1.2,"{""type"": ""leisure""}",3700105267045
434,1749759399,1.2,"{""type"": ""leisure""}",3760067855797
543,1749759541,1.81,"{""type"": ""rushed""}",3564700027486
953,1749759630,0.64,"{""type"": ""browser""}",
470,1749759636,1.05,"{""type"": ""leisure""}",3560070339143
440,1749759874,1.81,"{""type"": ""rushed""}",7610200423955
375,1749759919,0.82,"{""type"": ""browser""}",
34,1749760020,0.67,"{""type"": ""browser""}",
690,1749760071,1.84,"{""type"": ""rushed""}",
376,1749760112,1.63,"{""type"": ""rushed""}",3560070443291
88,1749760124,1.87,"{""type"": ""rushed""}",
92,1749760217,1.42,"{""type"": ""business""}",
569,1749760253,1.62,"{""type"": ""rushed""}",3179750020266
133,1749760259,0.8,"{""type"": ""browser""}",
378,1749760607,1.4,,3596710306381
15,1749760833,1.64,"{""type"": ""rushed""}",
247,1749760858,1.57,"{""type"": ""business""}",3258561471051
247,1749760858,1.57,"{""type"": ""business""}",4791066004083
7,1749760872,1.74,"{""type"": ""rushed""}",
493,1749760917,1.56,"{""type"": ""business""}",
662,1749761000,0.8,"{""type"": ""browser""}",
243,1749761008,1.36,"{""type"": ""business""}",
480,1749761064,1.13,"{""type"": ""leisure""}",3564700002711
360,1749761122,1.74,"{""type"": ""rushed""}",
149,1749761442,1.0,"{""type"": ""leisure""}",3263857281511
294,1749761561,1.62,"{""type"": ""rushed""}",
787,1749761595,1.55,,
623,1749761596,1.71,"{""type"": ""rushed""}",
365,1749761731,1.65,"{""type"": ""business""}",0200707030830
965,1749761859,1.97,"{""type"": ""rushed""}",
